2025-07-12T09:43:43.750+03:00 DEBUG 15065 --- [habit-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration'
2025-07-12T09:46:18.763+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sum)] under sum; prior registration was NamedSqmFunctionTemplate(sum)
2025-07-12T09:46:18.763+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(avg)] under avg; prior registration was NamedSqmFunctionTemplate(avg)
2025-07-12T09:46:18.763+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.CountFunction@6ca9ec77] under count; prior registration was org.hibernate.dialect.function.CountFunction@4f5ad6b7
2025-07-12T09:46:18.763+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.AvgFunction@193710c3] under avg; prior registration was NamedSqmFunctionTemplate(avg)
2025-07-12T09:46:18.763+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(pi)] under pi; prior registration was org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@5b9c74a
2025-07-12T09:46:18.763+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(cot)] under cot; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(radians)] under radians; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(degrees)] under degrees; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(log10)] under log10; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@eb23b9c] under mod; prior registration was NamedSqmFunctionTemplate(mod)
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(rand)] under rand; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(soundex)] under soundex; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(translate)] under translate; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bitand)] under bitand; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bitor)] under bitor; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bitxor)] under bitxor; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bitnot)] under bitnot; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bit_and)] under bit_and; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bit_or)] under bit_or; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(day)] under day; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(month)] under month; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(year)] under year; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(hour)] under hour; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(minute)] under minute; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(second)] under second; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(microsecond)] under microsecond; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(day_of_week)] under day_of_week; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(day_of_month)] under day_of_month; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : day -> day_of_month
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(day_of_year)] under day_of_year; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(week)] under week; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(quarter)] under quarter; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(monthname)] under monthname; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(dayname)] under dayname; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtime)] under localtime; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtimestamp)] under localtimestamp; prior registration was null
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtime)] under local_time; prior registration was org.hibernate.dialect.function.CurrentFunction@1deca369
2025-07-12T09:46:18.764+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtimestamp)] under local_datetime; prior registration was org.hibernate.dialect.function.CurrentFunction@2d0ce8a1
2025-07-12T09:46:18.765+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.TruncFunction@2d18d9ed] under trunc; prior registration was null
2025-07-12T09:46:18.765+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : truncate -> trunc
2025-07-12T09:46:18.765+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@7c9b0c16] under date_trunc; prior registration was null
2025-07-12T09:46:18.765+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bit_length)] under bit_length; prior registration was null
2025-07-12T09:46:18.765+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(octet_length)] under octet_length; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ascii)] under ascii; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(octet_length)] under octet_length; prior registration was NamedSqmFunctionTemplate(octet_length)
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(space)] under space; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(repeat)] under repeat; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(char)] under char; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : chr -> char
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(instr)] under instr; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(substr)] under substr; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@34e1c23d] under position; prior registration was org.hibernate.dialect.function.LocatePositionEmulation@12115c28
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ltrim)] under ltrim; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(rtrim)] under rtrim; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@240fa4ad] under concat; prior registration was NamedSqmFunctionTemplate(concat)
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(curtime)] under curtime; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(curdate)] under curdate; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(now)] under now; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sysdate)] under sysdate; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(insert)] under insert; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bool_and)] under bool_and; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : every -> bool_and
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bool_or)] under bool_or; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : any -> bool_or
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(median)] under median; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(stddev_pop)] under stddev_pop; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(stddev_samp)] under stddev_samp; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(var_pop)] under var_pop; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(var_samp)] under var_samp; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.FormatFunction@4fb3c670] under format; prior registration was org.hibernate.dialect.function.FormatFunction@773ad729
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(rownum)] under rownum; prior registration was null
2025-07-12T09:46:18.766+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(row_number)] under row_number; prior registration was null
2025-07-12T09:46:18.767+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lag)] under lag; prior registration was null
2025-07-12T09:46:18.767+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lead)] under lead; prior registration was null
2025-07-12T09:46:18.767+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(first_value)] under first_value; prior registration was null
2025-07-12T09:46:18.767+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(last_value)] under last_value; prior registration was null
2025-07-12T09:46:18.767+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(nth_value)] under nth_value; prior registration was null
2025-07-12T09:46:18.767+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.ListaggFunction@56a6aadb] under listagg; prior registration was null
2025-07-12T09:46:18.768+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.InverseDistributionFunction@6b3708f0] under mode; prior registration was null
2025-07-12T09:46:18.768+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.InverseDistributionFunction@77c1a7ce] under percentile_cont; prior registration was null
2025-07-12T09:46:18.768+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.InverseDistributionFunction@14a488ed] under percentile_disc; prior registration was null
2025-07-12T09:46:18.768+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.HypotheticalSetFunction@5ac8916d] under rank; prior registration was null
2025-07-12T09:46:18.768+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.HypotheticalSetFunction@7375ebe7] under dense_rank; prior registration was null
2025-07-12T09:46:18.768+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.HypotheticalSetFunction@16a7af5d] under percent_rank; prior registration was null
2025-07-12T09:46:18.768+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.HypotheticalSetFunction@207358ad] under cume_dist; prior registration was null
2025-07-12T09:46:18.769+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.ArrayConstructorFunction@515555b] under array; prior registration was null
2025-07-12T09:46:18.769+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.ArrayConstructorFunction@58e2af93] under array_list; prior registration was null
2025-07-12T09:46:18.770+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.ArrayAggFunction@4c5379f5] under array_agg; prior registration was null
2025-07-12T09:46:18.771+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayPositionFunction@4690a37e] under array_position; prior registration was null
2025-07-12T09:46:18.775+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayPositionsFunction@2f143ea] under array_positions; prior registration was null
2025-07-12T09:46:18.776+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayPositionsFunction@218c6d3e] under array_positions_list; prior registration was null
2025-07-12T09:46:18.777+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@63f819a6] under array_length; prior registration was null
2025-07-12T09:46:18.777+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.DynamicDispatchFunction@4f3672eb] under length; prior registration was null
2025-07-12T09:46:18.777+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.ArrayConcatFunction@7a8e35d1] under array_concat; prior registration was null
2025-07-12T09:46:18.778+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.ArrayConcatElementFunction@21252bef] under array_prepend; prior registration was null
2025-07-12T09:46:18.778+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.ArrayConcatElementFunction@599cf2cd] under array_append; prior registration was null
2025-07-12T09:46:18.779+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayContainsFunction@3c5d60db] under array_contains; prior registration was null
2025-07-12T09:46:18.779+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayContainsFunction@515b7335] under array_contains_nullable; prior registration was null
2025-07-12T09:46:18.780+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayIncludesFunction@59eb987a] under array_includes; prior registration was null
2025-07-12T09:46:18.780+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayIncludesFunction@31b4c003] under array_includes_nullable; prior registration was null
2025-07-12T09:46:18.781+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayIntersectsFunction@c4bb119] under array_intersects; prior registration was null
2025-07-12T09:46:18.781+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayIntersectsFunction@66075347] under array_intersects_nullable; prior registration was null
2025-07-12T09:46:18.781+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : array_overlaps -> array_intersects
2025-07-12T09:46:18.781+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registering alternate key : array_overlaps_nullable -> array_intersects_nullable
2025-07-12T09:46:18.781+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@747476f1] under array_get; prior registration was null
2025-07-12T09:46:18.782+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArraySetFunction@58f8ce0f] under array_set; prior registration was null
2025-07-12T09:46:18.782+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayRemoveFunction@6a35cccf] under array_remove; prior registration was null
2025-07-12T09:46:18.782+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayRemoveIndexFunction@7040d71] under array_remove_index; prior registration was null
2025-07-12T09:46:18.782+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@2553fbd0] under array_slice; prior registration was null
2025-07-12T09:46:18.783+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayReplaceFunction@73a5cc47] under array_replace; prior registration was null
2025-07-12T09:46:18.783+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@17fa25f1] under array_trim; prior registration was null
2025-07-12T09:46:18.783+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayFillFunction@4fe687b5] under array_fill; prior registration was null
2025-07-12T09:46:18.783+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayFillFunction@7a02d760] under array_fill_list; prior registration was null
2025-07-12T09:46:18.784+03:00 DEBUG 15583 --- [habit-service] [main] o.h.q.sqm.function.SqmFunctionRegistry   : Registered SqmFunctionTemplate [org.hibernate.dialect.function.array.H2ArrayToStringFunction@3359217d] under array_to_string; prior registration was null
2025-07-12T09:46:18.786+03:00 DEBUG 15583 --- [habit-service] [main] org.hibernate.HQL_FUNCTIONS              : abs(NUMERIC arg)
2025-07-12T09:46:18.786+03:00 DEBUG 15583 --- [habit-service] [main] org.hibernate.HQL_FUNCTIONS              : Double acos(NUMERIC arg)
2025-07-12T09:46:18.786+03:00 DEBUG 15583 --- [habit-service] [main] org.hibernate.HQL_FUNCTIONS              : Boolean any(BOOLEAN predicate)
2025-07-12T09:46:18.786+03:00 DEBUG 15583 --- [habit-service] [main] org.hibernate.HQL_FUNCTIONS              : array( ... )
2025-07-12T09:46:18.786+03:00 DEBUG 15583 --- [habit-service] [main] org.hibernate.HQL_FUNCTIONS              : array_agg(arg)
2025-07-12T09:46:18.786+03:00 DEBUG 15583 --- [habit-service] [main] org.hibernate.HQL_FUNCTIONS              : array_append( ... )
2025-07-12T09:46:18.786+03:00 DEBUG 15583 --- [habit-service] [main] org.hibernate.HQL_FUNCTIONS              : array_concat( ... )
